,country,latitude,longitude,date,year,month,week,day,yearWeek,population,confirmed,Deaths,recovered,testDone,testingRate,positivityRate,dosesReceived,dosesExported,firstDose,hospitalOccupancy,IcuOccupancy
4844,Finland,60.16666666666666,24.933333,2020-09-30,2020,9,40,30,2020-40,5525292,9992,344,8100,85043,1539.16,1.01,0,0,0,19,4
4845,Finland,60.16666666666666,24.933333,2020-10-01,2020,10,40,1,2020-40,5525292,10103,344,8100,85043,1539.16,1.01,0,0,0,0,0
4846,Finland,60.16666666666666,24.933333,2020-10-02,2020,10,40,2,2020-40,5525292,10244,345,8100,85043,1539.16,1.01,0,0,0,21,4
4847,Finland,60.16666666666666,24.933333,2020-10-03,2020,10,40,3,2020-40,5525292,10391,345,8100,85043,1539.16,1.01,0,0,0,0,0
4848,Finland,60.16666666666666,24.933333,2020-10-04,2020,10,40,4,2020-40,5525292,10538,345,8100,85043,1539.16,1.01,0,0,0,0,0
4849,Finland,60.16666666666666,24.933333,2020-10-05,2020,10,41,5,2020-41,5525292,10702,346,8100,103583,1874.71,1.41,0,0,0,28,8
4850,Finland,60.16666666666666,24.933333,2020-10-06,2020,10,41,6,2020-41,5525292,10929,346,8100,103583,1874.71,1.41,0,0,0,0,0
4851,Finland,60.16666666666666,24.933333,2020-10-07,2020,10,41,7,2020-41,5525292,11049,346,8500,103583,1874.71,1.41,0,0,0,31,5
4852,Finland,60.16666666666666,24.933333,2020-10-08,2020,10,41,8,2020-41,5525292,11345,346,8500,103583,1874.71,1.41,0,0,0,0,0
4853,Finland,60.16666666666666,24.933333,2020-10-09,2020,10,41,9,2020-41,5525292,11580,346,8500,103583,1874.71,1.41,0,0,0,37,5
4854,Finland,60.16666666666666,24.933333,2020-10-10,2020,10,41,10,2020-41,5525292,11849,346,8500,103583,1874.71,1.41,0,0,0,0,0
4855,Finland,60.16666666666666,24.933333,2020-10-11,2020,10,41,11,2020-41,5525292,11998,346,8500,103583,1874.71,1.41,0,0,0,0,0
4856,Finland,60.16666666666666,24.933333,2020-10-12,2020,10,42,12,2020-42,5525292,12212,346,8500,87857,1590.09,1.62,0,0,0,46,10
4857,Finland,60.16666666666666,24.933333,2020-10-13,2020,10,42,13,2020-42,5525292,12499,346,8500,87857,1590.09,1.62,0,0,0,0,0
4858,Finland,60.16666666666666,24.933333,2020-10-14,2020,10,42,14,2020-42,5525292,12703,350,9100,87857,1590.09,1.62,0,0,0,48,8
4859,Finland,60.16666666666666,24.933333,2020-10-15,2020,10,42,15,2020-42,5525292,12944,350,9100,87857,1590.09,1.62,0,0,0,0,0
4860,Finland,60.16666666666666,24.933333,2020-10-16,2020,10,42,16,2020-42,5525292,13133,351,9100,87857,1590.09,1.62,0,0,0,56,6
4861,Finland,60.16666666666666,24.933333,2020-10-17,2020,10,42,17,2020-42,5525292,13293,351,9100,87857,1590.09,1.62,0,0,0,0,0
4862,Finland,60.16666666666666,24.933333,2020-10-18,2020,10,42,18,2020-42,5525292,13424,351,9100,87857,1590.09,1.62,0,0,0,0,0
4863,Finland,60.16666666666666,24.933333,2020-10-19,2020,10,43,19,2020-43,5525292,13555,351,9100,97762,1769.35,1.46,0,0,0,62,7
4864,Finland,60.16666666666666,24.933333,2020-10-20,2020,10,43,20,2020-43,5525292,13849,351,9100,97762,1769.35,1.46,0,0,0,0,0
4865,Finland,60.16666666666666,24.933333,2020-10-21,2020,10,43,21,2020-43,5525292,14071,355,9800,97762,1769.35,1.46,0,0,0,65,7
4866,Finland,60.16666666666666,24.933333,2020-10-22,2020,10,43,22,2020-43,5525292,14255,355,9800,97762,1769.35,1.46,0,0,0,0,0
4867,Finland,60.16666666666666,24.933333,2020-10-23,2020,10,43,23,2020-43,5525292,14474,353,9800,97762,1769.35,1.46,0,0,0,70,11
4868,Finland,60.16666666666666,24.933333,2020-10-24,2020,10,43,24,2020-43,5525292,14652,353,9800,97762,1769.35,1.46,0,0,0,0,0
4869,Finland,60.16666666666666,24.933333,2020-10-25,2020,10,43,25,2020-43,5525292,14848,353,9800,97762,1769.35,1.46,0,0,0,0,0
4870,Finland,60.16666666666666,24.933333,2020-10-26,2020,10,44,26,2020-44,5525292,14970,354,9800,89021,1611.15,1.62,0,0,0,74,10
4871,Finland,60.16666666666666,24.933333,2020-10-27,2020,10,44,27,2020-44,5525292,15163,354,9800,89021,1611.15,1.62,0,0,0,0,0
4872,Finland,60.16666666666666,24.933333,2020-10-28,2020,10,44,28,2020-44,5525292,15378,354,11300,89021,1611.15,1.62,0,0,0,65,10
4873,Finland,60.16666666666666,24.933333,2020-10-29,2020,10,44,29,2020-44,5525292,15566,354,11300,89021,1611.15,1.62,0,0,0,0,0
4874,Finland,60.16666666666666,24.933333,2020-10-30,2020,10,44,30,2020-44,5525292,15910,358,11300,89021,1611.15,1.62,0,0,0,58,10
4875,Finland,60.16666666666666,24.933333,2020-10-31,2020,10,44,31,2020-44,5525292,16113,358,11300,89021,1611.15,1.62,0,0,0,0,0
4876,Finland,60.16666666666666,24.933333,2020-11-01,2020,11,44,1,2020-44,5525292,16291,358,11300,89021,1611.15,1.62,0,0,0,0,0
4877,Finland,60.16666666666666,24.933333,2020-11-02,2020,11,45,2,2020-45,5525292,16400,359,11300,89187,1614.16,1.69,0,0,0,70,13
4878,Finland,60.16666666666666,24.933333,2020-11-03,2020,11,45,3,2020-45,5525292,16637,359,11300,89187,1614.16,1.69,0,0,0,0,0
4879,Finland,60.16666666666666,24.933333,2020-11-04,2020,11,45,4,2020-45,5525292,16930,361,12700,89187,1614.16,1.69,0,0,0,65,15
4880,Finland,60.16666666666666,24.933333,2020-11-05,2020,11,45,5,2020-45,5525292,17119,361,12700,89187,1614.16,1.69,0,0,0,0,0
4881,Finland,60.16666666666666,24.933333,2020-11-06,2020,11,45,6,2020-45,5525292,17385,362,12700,89187,1614.16,1.69,0,0,0,68,13
4882,Finland,60.16666666666666,24.933333,2020-11-07,2020,11,45,7,2020-45,5525292,17385,362,12700,89187,1614.16,1.69,0,0,0,0,0
4883,Finland,60.16666666666666,24.933333,2020-11-08,2020,11,45,8,2020-45,5525292,17797,362,12700,89187,1614.16,1.69,0,0,0,0,0
4884,Finland,60.16666666666666,24.933333,2020-11-09,2020,11,46,9,2020-46,5525292,17887,363,12700,91562,1657.14,1.66,0,0,0,86,13
4885,Finland,60.16666666666666,24.933333,2020-11-10,2020,11,46,10,2020-46,5525292,18107,363,12700,91562,1657.14,1.66,0,0,0,0,0
4886,Finland,60.16666666666666,24.933333,2020-11-11,2020,11,46,11,2020-46,5525292,18345,365,14000,91562,1657.14,1.66,0,0,0,73,14
4887,Finland,60.16666666666666,24.933333,2020-11-12,2020,11,46,12,2020-46,5525292,18542,365,14000,91562,1657.14,1.66,0,0,0,0,0
4888,Finland,60.16666666666666,24.933333,2020-11-13,2020,11,46,13,2020-46,5525292,18858,369,14000,91562,1657.14,1.66,0,0,0,73,15
4889,Finland,60.16666666666666,24.933333,2020-11-14,2020,11,46,14,2020-46,5525292,19102,369,14000,91562,1657.14,1.66,0,0,0,0,0
4890,Finland,60.16666666666666,24.933333,2020-11-15,2020,11,46,15,2020-46,5525292,19315,369,14000,91562,1657.14,1.66,0,0,0,0,0
4891,Finland,60.16666666666666,24.933333,2020-11-16,2020,11,47,16,2020-47,5525292,19419,371,14000,104308,1887.83,2.23,0,0,0,80,13
4892,Finland,60.16666666666666,24.933333,2020-11-17,2020,11,47,17,2020-47,5525292,19647,371,14000,104308,1887.83,2.23,0,0,0,0,0
4893,Finland,60.16666666666666,24.933333,2020-11-18,2020,11,47,18,2020-47,5525292,19935,374,15300,104308,1887.83,2.23,0,0,0,90,12
4894,Finland,60.16666666666666,24.933333,2020-11-19,2020,11,47,19,2020-47,5525292,20286,374,15300,104308,1887.83,2.23,0,0,0,0,0
4895,Finland,60.16666666666666,24.933333,2020-11-20,2020,11,47,20,2020-47,5525292,20747,375,15300,104308,1887.83,2.23,0,0,0,104,10
4896,Finland,60.16666666666666,24.933333,2020-11-21,2020,11,47,21,2020-47,5525292,21216,375,15300,104308,1887.83,2.23,0,0,0,0,0
4897,Finland,60.16666666666666,24.933333,2020-11-22,2020,11,47,22,2020-47,5525292,21639,375,15300,104308,1887.83,2.23,0,0,0,0,0
4898,Finland,60.16666666666666,24.933333,2020-11-23,2020,11,48,23,2020-48,5525292,21936,384,15300,132807,2403.62,2.25,0,0,0,120,15
4899,Finland,60.16666666666666,24.933333,2020-11-24,2020,11,48,24,2020-48,5525292,22289,384,15300,132807,2403.62,2.25,0,0,0,0,0
4900,Finland,60.16666666666666,24.933333,2020-11-25,2020,11,48,25,2020-48,5525292,22652,388,16800,132807,2403.62,2.25,0,0,0,134,21
4901,Finland,60.16666666666666,24.933333,2020-11-26,2020,11,48,26,2020-48,5525292,23148,388,16800,132807,2403.62,2.25,0,0,0,0,0
4902,Finland,60.16666666666666,24.933333,2020-11-27,2020,11,48,27,2020-48,5525292,23766,393,16800,132807,2403.62,2.25,0,0,0,152,19
4903,Finland,60.16666666666666,24.933333,2020-11-28,2020,11,48,28,2020-48,5525292,24307,393,16800,132807,2403.62,2.25,0,0,0,0,0
4904,Finland,60.16666666666666,24.933333,2020-11-29,2020,11,48,29,2020-48,5525292,24629,393,16800,132807,2403.62,2.25,0,0,0,0,0
4905,Finland,60.16666666666666,24.933333,2020-11-30,2020,11,49,30,2020-49,5525292,24912,399,16800,132127,2391.31,2.27,0,0,0,175,18
4906,Finland,60.16666666666666,24.933333,2020-12-01,2020,12,49,1,2020-49,5525292,25462,399,16800,132127,2391.31,2.27,0,0,0,0,0
4907,Finland,60.16666666666666,24.933333,2020-12-02,2020,12,49,2,2020-49,5525292,25882,408,18100,132127,2391.31,2.27,0,0,0,165,21
4908,Finland,60.16666666666666,24.933333,2020-12-03,2020,12,49,3,2020-49,5525292,26422,408,18100,132127,2391.31,2.27,0,0,0,0,0
4909,Finland,60.16666666666666,24.933333,2020-12-04,2020,12,49,4,2020-49,5525292,26758,408,18100,132127,2391.31,2.27,0,0,0,141,21
4910,Finland,60.16666666666666,24.933333,2020-12-05,2020,12,49,5,2020-49,5525292,27218,415,18100,132127,2391.31,2.27,0,0,0,0,0
4911,Finland,60.16666666666666,24.933333,2020-12-06,2020,12,49,6,2020-49,5525292,27631,415,18100,132127,2391.31,2.27,0,0,0,0,0
4912,Finland,60.16666666666666,24.933333,2020-12-07,2020,12,50,7,2020-50,5525292,27881,424,18100,120798,2186.27,2.63,0,0,0,223,30
4913,Finland,60.16666666666666,24.933333,2020-12-08,2020,12,50,8,2020-50,5525292,28242,424,18100,120798,2186.27,2.63,0,0,0,240,28
4914,Finland,60.16666666666666,24.933333,2020-12-09,2020,12,50,9,2020-50,5525292,28732,433,18100,120798,2186.27,2.63,0,0,0,233,27
4915,Finland,60.16666666666666,24.933333,2020-12-10,2020,12,50,10,2020-50,5525292,29572,442,20000,120798,2186.27,2.63,0,0,0,244,25
4916,Finland,60.16666666666666,24.933333,2020-12-11,2020,12,50,11,2020-50,5525292,30073,453,20000,120798,2186.27,2.63,0,0,0,240,26
4917,Finland,60.16666666666666,24.933333,2020-12-12,2020,12,50,12,2020-50,5525292,30450,453,20000,120798,2186.27,2.63,0,0,0,0,0
4918,Finland,60.16666666666666,24.933333,2020-12-13,2020,12,50,13,2020-50,5525292,30810,453,20000,120798,2186.27,2.63,0,0,0,0,0
4919,Finland,60.16666666666666,24.933333,2020-12-14,2020,12,51,14,2020-51,5525292,31110,461,20000,123811,2240.8,1.9,0,0,0,276,28
4920,Finland,60.16666666666666,24.933333,2020-12-15,2020,12,51,15,2020-51,5525292,31459,466,20000,123811,2240.8,1.9,0,0,0,284,35
4921,Finland,60.16666666666666,24.933333,2020-12-16,2020,12,51,16,2020-51,5525292,31870,472,22500,123811,2240.8,1.9,0,0,0,268,34
4922,Finland,60.16666666666666,24.933333,2020-12-17,2020,12,51,17,2020-51,5525292,32228,484,22500,123811,2240.8,1.9,0,0,0,264,27
4923,Finland,60.16666666666666,24.933333,2020-12-18,2020,12,51,18,2020-51,5525292,32582,489,22500,123811,2240.8,1.9,0,0,0,263,30
4924,Finland,60.16666666666666,24.933333,2020-12-19,2020,12,51,19,2020-51,5525292,32853,489,22500,123811,2240.8,1.9,0,0,0,0,0
4925,Finland,60.16666666666666,24.933333,2020-12-20,2020,12,51,20,2020-51,5525292,33162,489,22500,123811,2240.8,1.9,0,0,0,0,0
4926,Finland,60.16666666666666,24.933333,2020-12-21,2020,12,52,21,2020-52,5525292,33414,506,22500,90589,1639.53,2.18,9750,0,199,281,33
4927,Finland,60.16666666666666,24.933333,2020-12-22,2020,12,52,22,2020-52,5525292,33717,511,22500,90589,1639.53,2.18,9750,0,199,273,28
4928,Finland,60.16666666666666,24.933333,2020-12-23,2020,12,52,23,2020-52,5525292,34084,524,26000,90589,1639.53,2.18,9750,0,199,258,26
4929,Finland,60.16666666666666,24.933333,2020-12-24,2020,12,52,24,2020-52,5525292,34447,524,26000,90589,1639.53,2.18,9750,0,199,0,0
4930,Finland,60.16666666666666,24.933333,2020-12-25,2020,12,52,25,2020-52,5525292,34648,524,26000,90589,1639.53,2.18,9750,0,199,0,0
4931,Finland,60.16666666666666,24.933333,2020-12-26,2020,12,52,26,2020-52,5525292,34821,524,26000,90589,1639.53,2.18,9750,0,199,0,0
4932,Finland,60.16666666666666,24.933333,2020-12-27,2020,12,52,27,2020-52,5525292,34977,524,26000,90589,1639.53,2.18,9750,0,199,0,0
4933,Finland,60.16666666666666,24.933333,2020-12-28,2020,12,53,28,2020-53,5525292,35137,546,26000,72649,1314.84,2.45,36075,0,17377,237,29
4934,Finland,60.16666666666666,24.933333,2020-12-29,2020,12,53,29,2020-53,5525292,35420,550,26000,72649,1314.84,2.45,36075,0,17377,221,30
4935,Finland,60.16666666666666,24.933333,2020-12-30,2020,12,53,30,2020-53,5525292,35858,556,29000,72649,1314.84,2.45,36075,0,17377,211,30
4936,Finland,60.16666666666666,24.933333,2020-12-31,2020,12,53,31,2020-53,5525292,36107,561,29000,72649,1314.84,2.45,36075,0,17377,199,27
4937,Finland,60.16666666666666,24.933333,2021-01-04,2021,1,1,4,2021-01,5525292,36919,565,29000,75105,1359.29,2.22,45825,0,46626,210,31
4938,Finland,60.16666666666666,24.933333,2021-01-05,2021,1,1,5,2021-01,5525292,37218,576,31000,75105,1359.29,2.22,45825,0,46626,188,25
4939,Finland,60.16666666666666,24.933333,2021-01-06,2021,1,1,6,2021-01,5525292,37549,576,31000,75105,1359.29,2.22,45825,0,46626,0,0
4940,Finland,60.16666666666666,24.933333,2021-01-07,2021,1,1,7,2021-01,5525292,37772,584,31000,75105,1359.29,2.22,45825,0,46626,186,32
4941,Finland,60.16666666666666,24.933333,2021-01-08,2021,1,1,8,2021-01,5525292,38068,586,31000,75105,1359.29,2.22,45825,0,46626,176,29
4942,Finland,60.16666666666666,24.933333,2021-01-09,2021,1,1,9,2021-01,5525292,38392,586,31000,75105,1359.29,2.22,45825,0,46626,0,0
4943,Finland,60.16666666666666,24.933333,2021-01-10,2021,1,1,10,2021-01,5525292,38590,586,31000,75105,1359.29,2.22,45825,0,46626,0,0
4944,Finland,60.16666666666666,24.933333,2021-01-11,2021,1,2,11,2021-02,5525292,38790,597,31000,73207,1324.94,2.39,50625,0,121835,166,32
4945,Finland,60.16666666666666,24.933333,2021-01-12,2021,1,2,12,2021-02,5525292,39011,602,31000,73207,1324.94,2.39,50625,0,121835,158,30
4946,Finland,60.16666666666666,24.933333,2021-01-13,2021,1,2,13,2021-02,5525292,39335,602,31000,73207,1324.94,2.39,50625,0,121835,150,28
4947,Finland,60.16666666666666,24.933333,2021-01-14,2021,1,2,14,2021-02,5525292,39593,616,31000,73207,1324.94,2.39,50625,0,121835,155,29
4948,Finland,60.16666666666666,24.933333,2021-01-15,2021,1,2,15,2021-02,5525292,39911,618,31000,73207,1324.94,2.39,50625,0,121835,145,28
4949,Finland,60.16666666666666,24.933333,2021-01-16,2021,1,2,16,2021-02,5525292,40101,618,31000,73207,1324.94,2.39,50625,0,121835,0,0
4950,Finland,60.16666666666666,24.933333,2021-01-17,2021,1,2,17,2021-02,5525292,40337,618,31000,73207,1324.94,2.39,50625,0,121835,0,0
4951,Finland,60.16666666666666,24.933333,2021-01-18,2021,1,3,18,2021-03,5525292,40505,618,31000,94981,1719.02,2.36,43290,0,159287,148,27
4952,Finland,60.16666666666666,24.933333,2021-01-19,2021,1,3,19,2021-03,5525292,40722,621,31000,94981,1719.02,2.36,43290,0,159287,141,24
4953,Finland,60.16666666666666,24.933333,2021-01-20,2021,1,3,20,2021-03,5525292,41166,632,31000,94981,1719.02,2.36,43290,0,159287,146,27
4954,Finland,60.16666666666666,24.933333,2021-01-21,2021,1,3,21,2021-03,5525292,41565,632,31000,94981,1719.02,2.36,43290,0,159287,148,26
4955,Finland,60.16666666666666,24.933333,2021-01-22,2021,1,3,22,2021-03,5525292,41915,644,31000,94981,1719.02,2.36,43290,0,159287,136,24
4956,Finland,60.16666666666666,24.933333,2021-01-23,2021,1,3,23,2021-03,5525292,42334,644,31000,94981,1719.02,2.36,43290,0,159287,0,0
4957,Finland,60.16666666666666,24.933333,2021-01-24,2021,1,3,24,2021-03,5525292,42580,644,31000,94981,1719.02,2.36,43290,0,159287,0,0
4958,Finland,60.16666666666666,24.933333,2021-01-25,2021,1,4,25,2021-04,5525292,42772,655,31000,106367,1925.09,2.73,46950,0,125114,131,21
4959,Finland,60.16666666666666,24.933333,2021-01-26,2021,1,4,26,2021-04,5525292,43120,655,31000,106367,1925.09,2.73,46950,0,125114,141,21
4960,Finland,60.16666666666666,24.933333,2021-01-27,2021,1,4,27,2021-04,5525292,43616,660,31000,106367,1925.09,2.73,46950,0,125114,148,20
4961,Finland,60.16666666666666,24.933333,2021-01-28,2021,1,4,28,2021-04,5525292,44039,664,31000,106367,1925.09,2.73,46950,0,125114,138,22
4962,Finland,60.16666666666666,24.933333,2021-01-29,2021,1,4,29,2021-04,5525292,44402,671,31000,106367,1925.09,2.73,46950,0,125114,126,20
4963,Finland,60.16666666666666,24.933333,2021-01-30,2021,1,4,30,2021-04,5525292,44871,671,31000,106367,1925.09,2.73,46950,0,125114,0,0
4964,Finland,60.16666666666666,24.933333,2021-01-31,2021,1,4,31,2021-04,5525292,45238,671,31000,106367,1925.09,2.73,46950,0,125114,0,0
4965,Finland,60.16666666666666,24.933333,2021-02-01,2021,2,5,1,2021-05,5525292,45482,677,31000,116188,2102.84,2.14,71970,0,66713,135,17
4966,Finland,60.16666666666666,24.933333,2021-02-02,2021,2,5,2,2021-05,5525292,45784,684,31000,116188,2102.84,2.14,71970,0,66713,141,17
4967,Finland,60.16666666666666,24.933333,2021-02-03,2021,2,5,3,2021-05,5525292,46049,685,31000,116188,2102.84,2.14,71970,0,66713,129,23
4968,Finland,60.16666666666666,24.933333,2021-02-04,2021,2,5,4,2021-05,5525292,46493,688,31000,116188,2102.84,2.14,71970,0,66713,128,23
4969,Finland,60.16666666666666,24.933333,2021-02-05,2021,2,5,5,2021-05,5525292,46894,688,31000,116188,2102.84,2.14,71970,0,66713,124,20
4970,Finland,60.16666666666666,24.933333,2021-02-06,2021,2,5,6,2021-05,5525292,47262,688,31000,116188,2102.84,2.14,71970,0,66713,0,0
4971,Finland,60.16666666666666,24.933333,2021-02-07,2021,2,5,7,2021-05,5525292,47616,688,31000,116188,2102.84,2.14,71970,0,66713,0,0
4972,Finland,60.16666666666666,24.933333,2021-02-08,2021,2,6,8,2021-06,5525292,47969,688,31000,116856,2114.93,2.01,86370,0,118048,125,16
4973,Finland,60.16666666666666,24.933333,2021-02-09,2021,2,6,9,2021-06,5525292,48407,703,31000,116856,2114.93,2.01,86370,0,118048,129,15
4974,Finland,60.16666666666666,24.933333,2021-02-10,2021,2,6,10,2021-06,5525292,48807,703,31000,116856,2114.93,2.01,86370,0,118048,118,16
4975,Finland,60.16666666666666,24.933333,2021-02-11,2021,2,6,11,2021-06,5525292,49165,708,40000,116856,2114.93,2.01,86370,0,118048,112,16
4976,Finland,60.16666666666666,24.933333,2021-02-12,2021,2,6,12,2021-06,5525292,49572,710,40000,116856,2114.93,2.01,86370,0,118048,109,18
4977,Finland,60.16666666666666,24.933333,2021-02-13,2021,2,6,13,2021-06,5525292,50007,710,40000,116856,2114.93,2.01,86370,0,118048,0,0
4978,Finland,60.16666666666666,24.933333,2021-02-14,2021,2,6,14,2021-06,5525292,50319,710,40000,116856,2114.93,2.01,86370,0,118048,0,0
4979,Finland,60.16666666666666,24.933333,2021-02-15,2021,2,7,15,2021-07,5525292,50662,716,40000,127181,2301.8,3.0,106440,0,234348,129,21
4980,Finland,60.16666666666666,24.933333,2021-02-16,2021,2,7,16,2021-07,5525292,51047,720,40000,127181,2301.8,3.0,106440,0,234348,122,27
4981,Finland,60.16666666666666,24.933333,2021-02-17,2021,2,7,17,2021-07,5525292,51595,723,40000,127181,2301.8,3.0,106440,0,234348,132,30
4982,Finland,60.16666666666666,24.933333,2021-02-18,2021,2,7,18,2021-07,5525292,52209,725,40000,127181,2301.8,3.0,106440,0,234348,137,27
4983,Finland,60.16666666666666,24.933333,2021-02-19,2021,2,7,19,2021-07,5525292,52653,725,40000,127181,2301.8,3.0,106440,0,234348,141,24
4984,Finland,60.16666666666666,24.933333,2021-02-20,2021,2,7,20,2021-07,5525292,53285,726,40000,127181,2301.8,3.0,106440,0,234348,0,0
4985,Finland,60.16666666666666,24.933333,2021-02-21,2021,2,7,21,2021-07,5525292,53742,726,40000,127181,2301.8,3.0,106440,0,234348,0,0
4986,Finland,60.16666666666666,24.933333,2021-02-22,2021,2,8,22,2021-08,5525292,54132,733,40000,138626,2508.94,2.55,125470,0,283139,170,30
4987,Finland,60.16666666666666,24.933333,2021-02-23,2021,2,8,23,2021-08,5525292,54532,734,40000,138626,2508.94,2.55,125470,0,283139,186,34
4988,Finland,60.16666666666666,24.933333,2021-02-24,2021,2,8,24,2021-08,5525292,55122,737,40000,138626,2508.94,2.55,125470,0,283139,193,35
4989,Finland,60.16666666666666,24.933333,2021-02-25,2021,2,8,25,2021-08,5525292,55687,740,40000,138626,2508.94,2.55,125470,0,283139,194,36
4990,Finland,60.16666666666666,24.933333,2021-02-26,2021,2,8,26,2021-08,5525292,56407,742,40000,138626,2508.94,2.55,125470,0,283139,210,38
4991,Finland,60.16666666666666,24.933333,2021-02-27,2021,2,8,27,2021-08,5525292,57052,742,46000,138626,2508.94,2.55,125470,0,283139,0,0
4992,Finland,60.16666666666666,24.933333,2021-02-28,2021,2,8,28,2021-08,5525292,57672,742,46000,138626,2508.94,2.55,125470,0,283139,0,0
4993,Finland,60.16666666666666,24.933333,2021-03-01,2021,3,9,1,2021-09,5525292,58064,750,46000,148426,2686.3,2.96,122150,0,331777,239,39
4994,Finland,60.16666666666666,24.933333,2021-03-02,2021,3,9,2,2021-09,5525292,58645,755,46000,148426,2686.3,2.96,122150,0,331777,247,39
4995,Finland,60.16666666666666,24.933333,2021-03-03,2021,3,9,3,2021-09,5525292,59442,759,46000,148426,2686.3,2.96,122150,0,331777,258,37
4996,Finland,60.16666666666666,24.933333,2021-03-04,2021,3,9,4,2021-09,5525292,60200,764,46000,148426,2686.3,2.96,122150,0,331777,245,39
4997,Finland,60.16666666666666,24.933333,2021-03-05,2021,3,9,5,2021-09,5525292,60904,767,46000,148426,2686.3,2.96,122150,0,331777,239,38
4998,Finland,60.16666666666666,24.933333,2021-03-06,2021,3,9,6,2021-09,5525292,61552,767,46000,148426,2686.3,2.96,122150,0,331777,0,0
4999,Finland,60.16666666666666,24.933333,2021-03-07,2021,3,9,7,2021-09,5525292,62063,767,46000,148426,2686.3,2.96,122150,0,331777,0,0
5000,Finland,60.16666666666666,24.933333,2021-03-08,2021,3,10,8,2021-10,5525292,62522,774,46000,150512,2724.06,3.19,164580,0,369700,251,37
5001,Finland,60.16666666666666,24.933333,2021-03-09,2021,3,10,9,2021-10,5525292,63110,776,46000,150512,2724.06,3.19,164580,0,369700,248,40
5002,Finland,60.16666666666666,24.933333,2021-03-10,2021,3,10,10,2021-10,5525292,63889,776,46000,150512,2724.06,3.19,164580,0,369700,256,43
5003,Finland,60.16666666666666,24.933333,2021-03-11,2021,3,10,11,2021-10,5525292,64609,776,46000,150512,2724.06,3.19,164580,0,369700,260,41
5004,Finland,60.16666666666666,24.933333,2021-03-12,2021,3,10,12,2021-10,5525292,65315,786,46000,150512,2724.06,3.19,164580,0,369700,264,47
5005,Finland,60.16666666666666,24.933333,2021-03-13,2021,3,10,13,2021-10,5525292,66006,786,46000,150512,2724.06,3.19,164580,0,369700,0,0
5006,Finland,60.16666666666666,24.933333,2021-03-14,2021,3,10,14,2021-10,5525292,66869,786,46000,150512,2724.06,3.19,164580,0,369700,0,0
5007,Finland,60.16666666666666,24.933333,2021-03-15,2021,3,11,15,2021-11,5525292,67334,800,46000,147208,2664.26,3.24,45600,0,378793,274,50
5008,Finland,60.16666666666666,24.933333,2021-03-16,2021,3,11,16,2021-11,5525292,67851,801,46000,147208,2664.26,3.24,45600,0,378793,283,49
5009,Finland,60.16666666666666,24.933333,2021-03-17,2021,3,11,17,2021-11,5525292,68693,804,46000,147208,2664.26,3.24,45600,0,378793,278,56
5010,Finland,60.16666666666666,24.933333,2021-03-18,2021,3,11,18,2021-11,5525292,69497,805,46000,147208,2664.26,3.24,45600,0,378793,275,50
5011,Finland,60.16666666666666,24.933333,2021-03-19,2021,3,11,19,2021-11,5525292,70267,805,46000,147208,2664.26,3.24,45600,0,378793,271,55
5012,Finland,60.16666666666666,24.933333,2021-03-20,2021,3,11,20,2021-11,5525292,71123,805,46000,147208,2664.26,3.24,45600,0,378793,0,0
5013,Finland,60.16666666666666,24.933333,2021-03-21,2021,3,11,21,2021-11,5525292,71643,805,46000,147208,2664.26,3.24,45600,0,378793,0,0
5014,Finland,60.16666666666666,24.933333,2021-03-22,2021,3,12,22,2021-12,5525292,72073,808,46000,137867,2495.2,3.16,124320,0,328328,306,55
5015,Finland,60.16666666666666,24.933333,2021-03-23,2021,3,12,23,2021-12,5525292,72713,808,46000,137867,2495.2,3.16,124320,0,328328,302,64
5016,Finland,60.16666666666666,24.933333,2021-03-24,2021,3,12,24,2021-12,5525292,73516,809,46000,137867,2495.2,3.16,124320,0,328328,295,62
5017,Finland,60.16666666666666,24.933333,2021-03-25,2021,3,12,25,2021-12,5525292,74242,815,46000,137867,2495.2,3.16,124320,0,328328,287,59
5018,Finland,60.16666666666666,24.933333,2021-03-26,2021,3,12,26,2021-12,5525292,74754,817,46000,137867,2495.2,3.16,124320,0,328328,313,59
5019,Finland,60.16666666666666,24.933333,2021-03-27,2021,3,12,27,2021-12,5525292,75545,817,46000,137867,2495.2,3.16,124320,0,328328,0,0
5020,Finland,60.16666666666666,24.933333,2021-03-28,2021,3,12,28,2021-12,5525292,76003,817,46000,137867,2495.2,3.16,124320,0,328328,0,0
5021,Finland,60.16666666666666,24.933333,2021-03-29,2021,3,13,29,2021-13,5525292,76425,822,46000,126019,2280.77,2.69,282660,0,396693,313,54
5022,Finland,60.16666666666666,24.933333,2021-03-30,2021,3,13,30,2021-13,5525292,76845,826,46000,126019,2280.77,2.69,282660,0,396693,304,50
5023,Finland,60.16666666666666,24.933333,2021-03-31,2021,3,13,31,2021-13,5525292,77452,844,46000,126019,2280.77,2.69,282660,0,396693,295,50
5024,Finland,60.16666666666666,24.933333,2021-04-01,2021,4,13,1,2021-13,5525292,78106,846,46000,126019,2280.77,2.69,282660,0,396693,264,52
5025,Finland,60.16666666666666,24.933333,2021-04-02,2021,4,13,2,2021-13,5525292,78672,846,46000,126019,2280.77,2.69,282660,0,396693,0,0
